URL,U ID,Department,Name,Description,Creation Date,Last Update Date (data),Category,Owner UID,License,Data Provided By,Source Link,api_endpoint,Parent UID,provenance,Owner
https://data.lacity.org/d/7v8e-adkd,7v8e-adkd,Transportation,Los Angeles Parking Rates,"Inventory of all on-street metered parking spaces in the City of Los Angeles. Includes Space/Meter ID, block-level address, hourly rate, metered time limit, meter operating hours, enforced parking restrictions, and coordinates. Updated as operationally feasible. See <a href=""https://data.lacity.org/A-Livable-and-Sustainable-City/Parking-Meter-Occupancy/e7h6-4a3e"">""Parking Meter Occupancy""</a> dataset for real-time parking availability at over 5,000 spaces.

PLEASE NOTE: Operational changes on the street may create discrepancies between data and posted parking signs. Posted signs determine enforced parking policies.
<b>ALWAYS CHECK AND FOLLOW ALL POSTED SIGNS BEFORE PARKING.</b>",07/26/2019 07:19:00 PM +0000,09/21/2018 07:02:00 PM,A Livable and Sustainable City,9e6s-5s56,Public Domain,LADOT Parking Meters Division,http://ladot.lacity.org/,https://data.lacity.org/resource/7v8e-adkd.json,s49e-q6j2,community,Carlos
https://controllerdata.lacity.org/d/m687-35np,m687-35np,,Citywide Youth Programs in L.A.,,07/30/2019 11:59:00 PM +0000,07/31/2019 01:12:00 AM,,594h-mv4h,,,,https://controllerdata.lacity.org/resource/m687-35np.json,h47n-gfuh,official,Controller Galperin
https://data.lacity.org/d/63u6-648t,63u6-648t,LAPD,Traffic Collision Data by year,"This dataset reflects traffic collision incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original traffic reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.

MO codes description can be found here:  https://data.lacity.org/api/views/y8tr-7khq/files/3a2acdce-ef66-4cd6-b32c-ca6fa9c5336f?download=true&filename=MO_CODES_Numerical_20180627.pdf",07/26/2019 12:22:00 AM +0000,11/10/2020 05:30:00 PM,A Safe City,vic9-mgdk,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,,https://data.lacity.org/resource/63u6-648t.json,d5tf-ez2w,community,arnoldshir
https://data.lacity.org/view/xas7-beex,xas7-beex,,Grant,LA Office of Finance,08/29/2019 05:57:00 PM +0000,10/30/2020 04:11:00 PM,A Prosperous City,ezwq-c9zw,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/xas7-beex.json,6rrh-rzua,community,Mary Markwell
https://data.lacity.org/d/gt5p-upux,gt5p-upux,Office of Finance,icecream,"Listing of all active businesses currently registered with the Office of Finance. An ""active"" business is defined as a registered business whose owner has not notified the Office of Finance of a cease of business operations. Update Interval: Monthly.",08/21/2019 02:47:00 AM +0000,10/30/2020 04:11:00 PM,A Prosperous City,cick-b6i6,Creative Commons 1.0 Universal (Public Domain Dedication),Office of Finance,,https://data.lacity.org/resource/gt5p-upux.json,6rrh-rzua,community,Blake Lucas
https://data.lacity.org/d/gmrf-6k7r,gmrf-6k7r,LACERS,LACERS Key Facts and Figures from Year End Financial Reports - Filtered View Test,"This is a collection of data reported in LACERS Comprehensive Annual Financial Report (CAFR) since Fiscal Year End 2003, including data from the annual Actuarial Valuations generated after the end of each Fiscal Year.  Actuarial Valuations and CAFR documents, in electronic form, can be found on the LACERS.org website at https://www.lacers.org/aboutlacers/reports/index.html.",07/22/2019 05:13:00 PM +0000,07/29/2020 02:28:00 PM,A Well Run City,svy8-e7in,,LACERS,http://lacers.org/aboutlacers/reports/index.html,https://data.lacity.org/resource/gmrf-6k7r.json,63we-p3wv,official,Johanna Hopper
https://data.lacity.org/d/rs23-bedd,rs23-bedd,LACERS,Annualized Returns: Gross-of-Fees,"This is a collection of data reported in LACERS Comprehensive Annual Financial Report (CAFR) since Fiscal Year End 2003, including data from the annual Actuarial Valuations generated after the end of each Fiscal Year.  Actuarial Valuations and CAFR documents, in electronic form, can be found on the LACERS.org website at https://www.lacers.org/aboutlacers/reports/index.html.",07/22/2019 06:17:00 PM +0000,07/29/2020 02:28:00 PM,A Well Run City,m666-uncs,,LACERS,http://lacers.org/aboutlacers/reports/index.html,https://data.lacity.org/resource/rs23-bedd.json,63we-p3wv,community,alombardo
https://data.lacity.org/d/e2zz-y53s,e2zz-y53s,Economic and Workforce Development,Business Source Center Program Performance Objectives (Q5:  04/18 - 06/19),"The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.",07/18/2019 04:55:00 PM +0000,07/18/2019 04:58:00 PM,A Prosperous City,utpt-bj92,,Venessa Johnson,,https://data.lacity.org/resource/e2zz-y53s.json,,official,Economic and Workforce Dev OpenData
https://data.lacity.org/d/m233-avp9,m233-avp9,LAPD,Arrests 2010-Present,,07/23/2018 07:55:00 PM +0000,09/30/2020 05:15:00 PM,A Safe City,gu6x-wpj6,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,,https://data.lacity.org/resource/m233-avp9.json,yru6-6re4,community,Cara
https://data.lacity.org/d/y9q4-nmzk,y9q4-nmzk,LAPD,area,"This dataset reflects incidents of crime in the City of Los Angeles dating back to 2010. This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.",07/22/2019 06:22:00 AM +0000,11/11/2020 02:01:00 PM,A Safe City,6y6i-ciwh,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,http://data.lacity.org,https://data.lacity.org/resource/y9q4-nmzk.json,63jg-8b9z,community,Risa
https://data.lacity.org/d/c9di-tijr,c9di-tijr,Economic and Workforce Development,Business Source Center Program Performance Objectives (Q4:  04/18 - 03/19),"The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.",07/18/2019 04:52:00 PM +0000,07/18/2019 04:54:00 PM,A Prosperous City,utpt-bj92,,Venessa Johnson,,https://data.lacity.org/resource/c9di-tijr.json,,official,Economic and Workforce Dev OpenData
https://data.lacity.org/d/6inw-egb2,6inw-egb2,Economic and Workforce Development,Business Source Center Program Performance Objectives (Q3:  04/18 - 12/18),"The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.",07/18/2019 04:46:00 PM +0000,07/18/2019 04:49:00 PM,A Prosperous City,utpt-bj92,,Venessa Johnson,,https://data.lacity.org/resource/6inw-egb2.json,,official,Economic and Workforce Dev OpenData
https://data.lacity.org/d/pt99-74gb,pt99-74gb,Economic and Workforce Development,Business Source Center Program Performance Objectives (Q2:  04/18 - 09/18),"The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.",07/18/2019 04:42:00 PM +0000,07/18/2019 04:45:00 PM,A Prosperous City,utpt-bj92,,Venessa Johnson,,https://data.lacity.org/resource/pt99-74gb.json,,official,Economic and Workforce Dev OpenData
https://data.lacity.org/d/snhr-fa63,snhr-fa63,Economic and Workforce Development,Business Source Center Program Performance Objectives (Q1:  04/18 - 06/18),"The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.",07/18/2019 04:24:00 PM +0000,07/18/2019 04:40:00 PM,A Prosperous City,utpt-bj92,,Venessa Johnson,,https://data.lacity.org/resource/snhr-fa63.json,,official,Economic and Workforce Dev OpenData
https://data.lacity.org/d/b2qw-5tjn,b2qw-5tjn,Economic and Workforce Development,Business Source Center Program Performance Objectives (Q4:  04/17 - 03/18),"The Business Source Center (BSC) Program, funded through the Community Development Block Grant (CDBG), provides entrepreneurial training, technical assistance and access to capital for micro-enterprise and start-up businesses.  The program promotes job creation for Angelenos by providing entrepreneurs and small business the support they need to start and/or expand their business.  Goals are established through United States Department of Housing and Urban Development (HUD) guidelines and local measures.",07/18/2019 03:59:00 PM +0000,07/18/2019 04:22:00 PM,A Prosperous City,utpt-bj92,,Venessa Johnson,,https://data.lacity.org/resource/b2qw-5tjn.json,,official,Economic and Workforce Dev OpenData
https://data.lacity.org/d/e28r-9w7s,e28r-9w7s,Building and Safety,Issued ADU Permits,,07/16/2019 09:42:00 PM +0000,11/09/2020 10:20:00 AM,A Prosperous City,ftxb-iydf,,LADBS,,https://data.lacity.org/resource/e28r-9w7s.json,5kwt-zngv,official,Minh Ong
https://data.lacity.org/d/6qaf-bskd,6qaf-bskd,LAPD,arrests for prostitution by race 2015-2018,"This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.",07/18/2019 05:06:00 PM +0000,09/30/2020 05:15:00 PM,A Safe City,enyn-5fwg,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,,https://data.lacity.org/resource/6qaf-bskd.json,yru6-6re4,community,tgozzy
https://data.lacity.org/d/qf8b-ujgt,qf8b-ujgt,LAPD,ryan,"This dataset reflects arrest incidents in the City of Los Angeles dating back to 2010. This data is transcribed from original arrest reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0.0000°, 0.0000°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.",07/15/2019 09:54:00 PM +0000,09/30/2020 05:15:00 PM,A Safe City,be3k-8t6x,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,,https://data.lacity.org/resource/qf8b-ujgt.json,yru6-6re4,community,kate
https://data.lacity.org/d/nh5c-8xkb,nh5c-8xkb,LAPD,crime Data 2018 to103120,"This dataset reflects incidents of crime in the City of Los Angeles dating back to 2010. This data is transcribed from original crime reports that are typed on paper and therefore there may be some inaccuracies within the data. Some location fields with missing data are noted as (0°, 0°). Address fields are only provided to the nearest hundred block in order to maintain privacy. This data is as accurate as the data in the database. Please note questions or concerns in the comments.",07/11/2019 12:10:00 AM +0000,11/11/2020 02:01:00 PM,A Safe City,3b9v-2nbb,Creative Commons 1.0 Universal (Public Domain Dedication),Los Angeles Police Department,http://data.lacity.org,https://data.lacity.org/resource/nh5c-8xkb.json,63jg-8b9z,community,LAPD Van Nuys C-PAB
